Name-CN,Name-EN,图标分类-CN,图标分类-EN,动效图标,图标预览,LTR,图标标签,UI 设计负责人
人脸识别,face-recognition,美颜调整,Operate,,image.png,是,人脸支付，人脸，刷脸，人脸密码，扫脸,常留留
大眼笑,face-with-smiling-open-eyes,表情,Emoji,,image.png,否,大眼笑，表情，惊呆,金磊
无嘴脸,face-without-mouth,表情,Emoji,,image.png,否,无嘴脸，表情，偷看,金磊
脸书,facebook,品牌,Brand,,image.png,是,小视频，短视频，logo，社交，社交平台,常留留
脸书,facebook-one,品牌,Brand,,image.png,是,小视频，短视频，logo，社交，社交平台，logo,常留留
视频电话,facetime,品牌,Brand,,image.png,是,视频，音频，电话，连线，直播，logo,齐奉飞
激萌,faceu,品牌,Brand,,image.png,是,拍照，logo，修图，美颜，相机，激萌,齐奉飞
洗面奶,facial-cleanser,化妆美妆,Makeups,,image.png,否,洗面奶，洁面，护手霜，洗化,史晓彤
口罩2,facial-mask,医疗健康,Health,,facial-mask.jpg,否,,杨威
工厂,factory-building,建筑,Build,,image.png,是,建筑，工厂，烟囱，厂房，工作,金磊
图片错误,fail-picture,办公文档,Office,,fail-picture.jpg,是,,杨威
家庭,family,母婴儿童,Baby,,image.png,否,团聚，人群,齐奉飞
扇子,fan,生活,Life,,image.png,否,扇子，文化，中国风，凉快，降温,金磊
番茄小说,fanqiexiaoshuo,品牌,Brand,,image.png,是,番茄小说，logo，阅读软件,齐奉飞
feelgood,feelgood,品牌,Brand,,image.png,否,评估，体验，logo，feelgood,齐奉飞
feegood1,feelgood-one,品牌,Brand,,image.png,是,logo，对话，气泡，feegood,
飞鱼CRM,feiyu,品牌,Brand,,image.png,是,飞鱼，CRM，线索，oceanengine，logo,常留留
女性,female,基础,Base,,image.png,是,女，性别，符号,刘心乐
栏栅,fence-one,建筑,Build,,image.png,否,护栏，拦网，栅栏,王小犇
栅栏,fence-two,建筑,Build,,image.png,否,护栏，拦网，栅栏,王小犇
摩天轮,ferris-wheel,建筑,Build,,image.png,否,摩天轮，大转轮，游乐场,王小犇
figma,figma,品牌,Brand,,image.png,是,figma，logo，设计软件，应用，工具,
组件,figma-component,抽象图形,Abstract,,image.png,否,组件，菱形组合，四边形,金磊
Figma 选择箭头,figma-flatten-selection,箭头方向,Arrows,,image.png,否,向下箭头，箭头,金磊
遮罩,figma-mask,美颜调整,Operate,,image.png,是,遮罩，遮挡，编辑，功能，绘图,金磊
解除组件,figma-reset-instance,抽象图形,Abstract,,image.png,是,解除组件，转移，箭头,金磊
文件添加,file-addition,办公文档,Office,,image.png,是,文件，添加,齐奉飞
文件添加1,file-addition-one,办公文档,Office,,image.png,是,文件，添加,齐奉飞
文件柜,file-cabinet,办公文档,Office,,image.png,否,文件，柜子，抽屉,常留留
代码文件,file-code,办公文档,Office,,image.png,是,文件，代码,齐奉飞
代码文件1,file-code-one,办公文档,Office,,image.png,是,文件，代码,齐奉飞
收藏文件,file-collection,办公文档,Office,,image.png,是,文件，爱心，收藏,齐奉飞
收藏文件1,file-collection-one,办公文档,Office,,image.png,是,文件，爱心，收藏,齐奉飞
转换文件,file-conversion,办公文档,Office,,image.png,是,文件，转换,齐奉飞
转换文件1,file-conversion-one,办公文档,Office,,image.png,是,文件，转换,齐奉飞
到期文件,file-date,办公文档,Office,,image.png,是,文件，时间,齐奉飞
到期文件1,file-date-one,办公文档,Office,,image.png,是,文件，时间,齐奉飞
显示文件,file-display,办公文档,Office,,image.png,是,文件，显示，展示,齐奉飞
显示文件1,file-display-one,办公文档,Office,,image.png,是,文件，显示，展示,齐奉飞
文档,file-doc,办公文档,Office,,image.png,是,文章，文档，小说，合同，规则，详情,田婧
编辑文件,file-editing,办公文档,Office,,image.png,是,文件，编辑,齐奉飞
编辑文件1,file-editing-one,办公文档,Office,,image.png,是,文件，编辑,齐奉飞
文件-excel,file-excel,办公文档,Office,,image.png,是,文件，表格，数据，办公，文稿,齐奉飞
文件失败,file-failed,办公文档,Office,,image.png,是,文件，关闭，失败,齐奉飞
文件失败1,file-failed-one,办公文档,Office,,image.png,是,文件，关闭，失败,齐奉飞
重点文件,file-focus,办公文档,Office,,image.png,是,文件，重点，星星,齐奉飞
重点文件1,file-focus-one,办公文档,Office,,image.png,是,文件，重点，星星,齐奉飞
文件-gif,file-gif,办公文档,Office,,image.png,是,文件，动图，GIF 文件,齐奉飞
井号文件,file-hash,办公文档,Office,,image.png,是,文件，井号,齐奉飞
井号文件1,file-hash-one,办公文档,Office,,image.png,是,文件，井号,齐奉飞
隐藏文件,file-hiding,办公文档,Office,,image.png,是,文件，隐藏,齐奉飞
隐藏文件1,file-hiding-one,办公文档,Office,,image.png,是,文件，隐藏,齐奉飞
文件-jpg,file-jpg,办公文档,Office,,image.png,是,文件，图像，照片，JPG 文件,齐奉飞
加密文件,file-lock,办公文档,Office,,image.png,是,文件，锁定,齐奉飞
加密文件1,file-lock-one,办公文档,Office,,image.png,是,文件，锁定,齐奉飞
音乐文件,file-music,办公文档,Office,,image.png,是,文件，音乐,齐奉飞
音乐文件1,file-music-one,办公文档,Office,,image.png,是,文件，音乐,齐奉飞
文件-pdf,file-pdf,办公文档,Office,,image.png,是,文件，PDF 文件,齐奉飞
pdf文件,file-pdf-one,办公文档,Office,,image.png,是,pdf文档，文件,田婧
ppt文件,file-ppt,办公文档,Office,,image.png,是,幻灯片，展示，预览，汇报，演示,田婧
文件保护,file-protection,办公文档,Office,,image.png,是,文件，安全，保护,齐奉飞
文件保护1,file-protection-one,办公文档,Office,,image.png,是,文件，安全，保护,齐奉飞
优质文件,file-quality,办公文档,Office,,image.png,是,文件，优质,齐奉飞
优质文件1,file-quality-one,办公文档,Office,,image.png,是,文件，优质,齐奉飞
存疑文件,file-question,办公文档,Office,,image.png,是,疑问，问好,齐奉飞
移除文件,file-removal,办公文档,Office,,image.png,是,文件，移除,齐奉飞
移除文件1,file-removal-one,办公文档,Office,,image.png,是,文件，移除,齐奉飞
文件查找,file-search,办公文档,Office,,image.png,是,查找，搜索，检索,田婧
文件搜索1,file-search-one,办公文档,Office,,image.png,是,文件，搜索,齐奉飞
文件搜索,file-search-two,办公文档,Office,,image.png,是,文件，搜索,齐奉飞
文件设置,file-settings,办公文档,Office,,image.png,是,文件，设置,齐奉飞
文件设置1,file-settings-one,办公文档,Office,,image.png,是,文件，设置,齐奉飞
人事文件,file-staff,办公文档,Office,,image.png,是,文件，人员，人力,齐奉飞
人事文件1,file-staff-one,办公文档,Office,,image.png,是,文件，人员，人力,齐奉飞
成功文件,file-success,办公文档,Office,,image.png,是,文件，成功，正确,齐奉飞
成功文件1,file-success-one,办公文档,Office,,image.png,是,文件，成功，正确,齐奉飞
文本文件,file-text,办公文档,Office,,image.png,是,文件，字体，文本,齐奉飞
文本文件1,file-text-one,办公文档,Office,,image.png,是,文件，字体，文本,齐奉飞
警示文件,file-tips,办公文档,Office,,image.png,是,提示，报错,齐奉飞
警示文件1,file-tips-one,办公文档,Office,,image.png,是,提示，报错,齐奉飞
文件-txt,file-txt,办公文档,Office,,image.png,是,文本文件，文稿，写字，文字,齐奉飞
txt文件,file-txt-one,办公文档,Office,,image.png,是,文章，文档，小说，合同，规则，详情,田婧
文件撤销,file-withdrawal,办公文档,Office,,image.png,是,撤销，返回,齐奉飞
文件撤销1,file-withdrawal-one,办公文档,Office,,image.png,是,撤销，返回,齐奉飞
文件-word,file-word,办公文档,Office,,image.png,是,文件，文档，文字，Word，办公，文案,齐奉飞
压缩文件,file-zip,办公文档,Office,,image.png,是,文件，压缩，解压包，下载，资料，文档，资源包,田婧
填充,fill,美颜调整,Operate,,image.png,是,填充，空，排除，颜色面板,夏立诚
胶片,film,多媒体音乐,Music,,film.jpg,否,,杨威
筛选,filter,编辑,Edit,是,image.png,是,漏斗，筛选，过滤,刘心乐
筛选1,filter-one,编辑,Edit,,image.png,是,过滤，筛查，箭头，方向,夏立诚
金融,finance,电商财产,Money,是,image.png,否,钱，钱包，财产，金融，金钱,齐奉飞
理财,financing,电商财产,Money,,image.png,否,货币兑换，钱币，金属钱币，财产，铜钱,齐奉飞
理财,financing-one,电商财产,Money,,image.png,是,货币兑换，财富，钱袋子,齐奉飞
融资2,financing-two,电商财产,Money,,image.png,是,汇款，集资,齐奉飞
查找,find,编辑,Edit,,image.png,是,查询，搜索，搜寻，放大镜，搜索列表,常留留
搜查,find-one,办公文档,Office,,image.png,是,扫描，检索，搜索，查找，寻找,田婧
指甲,fingernail,化妆美妆,Makeups,,image.png,是,美甲，指甲,史晓彤
指纹,fingerprint,手势动作,Hands,,image.png,是,指纹，安全，解锁，认证，验证,金磊
指纹,fingerprint-three,手势动作,Hands,,image.png,是,指纹，身份，识别，解锁，验证，安全，认证,常留留
指纹,fingerprint-two,手势动作,Hands,,image.png,是,指纹，安全，解锁，认证，验证,金磊
火热,fire,能源 & 生命,Energy,是,image.png,是,火热，热门，流行，火，热，夏天,常留留
灭火器,fire-extinguisher,安全 & 防护,Safe,,image.png,是,灭火器，救火，扑灭，安全，消防队,金磊
灭火器,fire-extinguisher-one,工业,Industry,,image.png,是,灭火,齐奉飞
火堆,fire-two,能源 & 生命,Energy,,image.png,是,火，柴火，热，燃烧,金磊
礼花,fireworks,其它,Others,,image.png,是,礼花，庆祝，欢庆，节日,白明泽
第一,first,手势动作,Hands,,image.png,是,一，手指，食指，手势,陈子豪
急救箱,first-aid-kit,医疗健康,Health,,first-aid-kit.jpg,是,,杨威
鱼,fish,食品,Foods,,image.png,是,鱼，食物，美食,史晓彤
鱼,fish-one,动物,Animals,,fish-one.jpg,是,,杨威
垂钓,fishing,交通旅游,Travel,,image.png,是,钓鱼，垂钓，平静,张文珠
拳头,fist,手势动作,Hands,,image.png,是,石头，拳,陈子豪
健身,fitness,体育运动,Sports,,fitness.jpg,是,,杨威
五,five,手势动作,Hands,,image.png,是,五，手指，手势，手掌,陈子豪
五个椭圆,five-ellipses,抽象图形,Abstract,,image.png,否,五个椭圆，排列,金磊
五,five-five,手势动作,Hands,,image.png,是,五，手指，手势，手掌,陈子豪
按键五,five-key,硬件,Hardware,,image.png,是,五，5，按键,齐奉飞
五星徽章,five-star-badge,体育运动,Sports,,image.png,否,五星徽章,金磊
旗子,flag,交通旅游,Travel,,image.png,是,旗子 旗帜,金磊
闪付,flash-payment,电商财产,Money,,image.png,是,闪电，快速，能量，速度,史晓彤
闪光模式,flashlamp,编辑,Edit,,image.png,是,闪电，闪光，快速，能量，电池,夏立诚
手电筒,flashlight,硬件,Hardware,,image.png,否,手电，光线，电灯，电器，手电筒,齐奉飞
三角杯,flask,测量 & 试验,Measurement,,image.png,否,三角杯，试验，酒杯，测量，化学,白明泽
飞行气流,flight-airflow,交通旅游,Travel,,image.png,是,飞行中，飞行平稳，飞行气流,张文珠
飞行安全,flight-safety,交通旅游,Travel,,image.png,是,飞行安全，飞行保险,张文珠
翻转镜头,flip-camera,美颜调整,Operate,,image.png,是,翻转镜头,金磊
水平翻转,flip-horizontally,编辑,Edit,,image.png,否,调整，左右镜像，软件功能,常留留
垂直翻转,flip-vertically,编辑,Edit,,image.png,是,调整，上下镜像，软件功能,常留留
勾引,flirt,手势动作,Hands,,image.png,是,引诱，勾引，引诱,陈子豪
漂浮圈,float,母婴儿童,Baby,,image.png,否,漂浮，游泳圈,齐奉飞
地板,floor-tile,生活,Life,,floor-tile.jpg,是,,杨威
电台,fm,多媒体音乐,Music,,image.png,否,收音机，电台节目，无线广播，广播,金磊
对焦,focus,编辑,Edit,,image.png,否,对焦，精准，镜头，瞄准,夏立诚
对焦1,focus-one,编辑,Edit,,image.png,是,定位，扫描,李宁
大雾,fog,天气,Weather,,image.png,是,大雾，雾霾，云雾,齐奉飞
向上收起,fold-up-one,箭头方向,Arrows,,image.png,否,缩小，收起,齐奉飞
文件夹,folder,办公文档,Office,,image.png,是,文件夹，文件本，机密文件，信封,张蔓
禁用文件夹,folder-block,办公文档,Office,,image.png,是,禁用文件，文件夹,齐奉飞
禁用文件夹1,folder-block-one,办公文档,Office,,image.png,是,禁用文件，文件夹,齐奉飞
文件夹-关,folder-close,办公文档,Office,,image.png,是,文件夹，关闭，私密文件,齐奉飞
代码文件夹,folder-code,办公文档,Office,,image.png,是,代码文件，文件夹，展开文件,齐奉飞
代码文件夹1,folder-code-one,办公文档,Office,,image.png,是,代码文件，文件夹，展开文件,齐奉飞
转换文件夹,folder-conversion,办公文档,Office,,image.png,是,转换文件，文件夹,齐奉飞
转换文件夹1,folder-conversion-one,办公文档,Office,,image.png,是,转换文件，文件夹,齐奉飞
文件夹-下载,folder-download,办公文档,Office,,image.png,是,文件夹，下载文件，保存本地,常留留
失败文件夹,folder-failed,办公文档,Office,,image.png,是,失败文件，文件夹，关闭，删除,齐奉飞
失败文件夹1,folder-failed-one,办公文档,Office,,image.png,是,失败文件，文件夹，关闭，删除,齐奉飞
收藏文件夹,folder-focus,办公文档,Office,,image.png,是,收藏文件，文件夹，星级文件,齐奉飞
收藏文件夹1,folder-focus-one,办公文档,Office,,image.png,是,收藏文件，文件夹，星级文件，标记,齐奉飞
加密文件夹,folder-lock,办公文档,Office,,image.png,是,加密文件，文件夹,齐奉飞
加密文件夹1,folder-lock-one,办公文档,Office,,image.png,是,加密文件，私密文件，文件夹,齐奉飞
文件夹-删除,folder-minus,办公文档,Office,,image.png,是,文件夹，删除，办公，减去,齐奉飞
音乐文件夹,folder-music,办公文档,Office,,image.png,是,音乐文件，文件夹,齐奉飞
音乐文件夹1,folder-music-one,办公文档,Office,,image.png,是,音乐文件，文件夹,齐奉飞
文件夹1,folder-one,其它,Others,,folder-one.jpg,是,,杨威
文件夹-开,folder-open,办公文档,Office,,image.png,是,文件夹，办公，打开，文档,齐奉飞
文件夹-添加,folder-plus,办公文档,Office,,image.png,是,文件夹，添加，办公，编辑,齐奉飞
文件夹保护,folder-protection,办公文档,Office,,image.png,是,文件保护，文件夹,齐奉飞
文件夹保护1,folder-protection-one,办公文档,Office,,image.png,是,文件保护，文件夹,齐奉飞
高质量文件夹,folder-quality,办公文档,Office,,image.png,是,钻石文件，文件夹,齐奉飞
高质量文件夹1,folder-quality-one,办公文档,Office,,image.png,是,钻石文件，文件夹,齐奉飞
搜索文件夹,folder-search,办公文档,Office,,image.png,是,搜索文件，文件夹,齐奉飞
